id,title,year,minutes,genres,average_rating,num_votes,time,length,known,genre_1,genre_2,genre_3
tt3899932,Call Me Lucky,2015,106,"Biography,Comedy,Documentary",7.6,1998,Current,Normal,Unknown,Biography,Comedy,Documentary
tt3900206,Loreak,2014,99,Drama,6.8,2754,Current,Normal,Normal,Drama,Unknown,Unknown
tt3900796,Temps,2016,95,"Comedy,Romance",5.6,2252,Current,Normal,Normal,Comedy,Romance,Unknown
tt3901826,The Breadwinner,2017,94,"Animation,Drama,Family",7.7,22465,Current,Normal,Known,Animation,Drama,Family
tt3902698,Rey Gitano,2015,112,"Action,Comedy",3.7,1029,Current,Normal,Unknown,Action,Comedy,Unknown
tt3903416,Calla Lily,2015,83,Drama,7.7,1012,Current,Short,Unknown,Drama,Unknown,Unknown
tt3903852,Vigilante Diaries,2016,107,"Action,Crime,Thriller",5.1,4207,Current,Normal,Normal,Action,Crime,Thriller
tt3904186,Tales of the Grim Sleeper,2014,110,"Crime,Documentary",7.0,2852,Current,Normal,Normal,Crime,Documentary,Unknown
tt3904272,Bizarre,2015,98,"Drama,Romance",4.7,1061,Current,Normal,Unknown,Drama,Romance,Unknown
tt3904278,We Go On,2016,89,"Drama,Horror,Thriller",5.8,4118,Current,Short,Normal,Drama,Horror,Thriller
tt3905764,The Neighbor,2017,105,"Romance,Thriller",4.9,4573,Current,Normal,Normal,Romance,Thriller,Unknown
tt3906082,Mary Shelley,2017,120,"Biography,Drama,History",6.5,14186,Current,Normal,Known,Biography,Drama,History
tt3907156,Cavalo Dinheiro,2014,103,Drama,6.9,1624,Current,Normal,Unknown,Drama,Unknown,Unknown
tt3907584,All the Bright Places,2020,107,"Drama,Romance",6.5,24150,Current,Normal,Known,Drama,Romance,Unknown
tt3907858,Sei mai stata sulla luna?,2015,90,Comedy,6.0,1539,Current,Short,Unknown,Comedy,Unknown,Unknown
tt3908142,The Love Witch,2016,120,"Comedy,Horror,Romance",6.2,14054,Current,Normal,Known,Comedy,Horror,Romance
tt3908598,Lamb,2015,97,Drama,6.3,1929,Current,Normal,Unknown,Drama,Unknown,Unknown
tt3909336,Enas allos kosmos,2015,113,"Adult,Drama,Romance",7.4,8166,Current,Normal,Normal,Adult,Drama,Romance
tt3910602,I Am Chris Farley,2015,96,"Biography,Documentary",7.4,3323,Current,Normal,Normal,Biography,Documentary,Unknown
tt3910736,Gun Shy,2017,92,"Action,Comedy,Thriller",4.1,2754,Current,Normal,Normal,Action,Comedy,Thriller
tt3910814,All We Had,2016,105,Drama,5.9,2115,Current,Normal,Normal,Drama,Unknown,Unknown
tt3913244,The Carer,2016,89,"Comedy,Drama",6.6,1315,Current,Short,Unknown,Comedy,Drama,Unknown
tt3914332,(Dean),2016,94,"Comedy,Drama,Romance",6.3,2440,Current,Normal,Normal,Comedy,Drama,Romance
tt3916700,Run Raja Run,2014,137,"Comedy,Drama,Romance",7.4,1298,Current,Long,Unknown,Comedy,Drama,Romance
tt3916762,Rabhasa,2014,153,"Action,Comedy",4.9,1719,Current,Long,Unknown,Action,Comedy,Unknown
tt3917118,Hector,2015,87,Drama,6.9,1616,Current,Short,Unknown,Drama,Unknown,Unknown
tt3917210,"Life, Animated",2016,92,"Comedy,Documentary,Drama",7.5,5780,Current,Normal,Normal,Comedy,Documentary,Drama
tt3917506,Benny Loves You,2019,94,"Action,Animation,Comedy",5.6,1223,Current,Normal,Unknown,Action,Animation,Comedy
tt3917908,An Insignificant Man,2016,96,"Documentary,Thriller",8.7,1945,Current,Normal,Unknown,Documentary,Thriller,Unknown
tt3918368,Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî,2014,76,"Action,Adventure,Animation",5.6,1276,Current,Short,Unknown,Action,Adventure,Animation
tt3918584,Mais Forte que o Mundo: A História de José Aldo,2016,107,"Action,Biography,Drama",7.1,1920,Current,Normal,Unknown,Action,Biography,Drama
tt3919218,How to Plan an Orgy in a Small Town,2015,101,"Comedy,Drama",5.5,3162,Current,Normal,Normal,Comedy,Drama,Unknown
tt3919598,The Inhabitants,2015,90,"Horror,Thriller",4.1,1130,Current,Short,Unknown,Horror,Thriller,Unknown
tt3920820,Brian Banks,2018,99,"Biography,Drama,Sport",7.2,5595,Current,Normal,Normal,Biography,Drama,Sport
tt3921314,Mohammad Rasoolollah,2015,162,"Biography,Drama,History",7.5,9045,Current,Long,Normal,Biography,Drama,History
tt3921852,Barbie and the Secret Door,2014,81,"Animation,Family",5.7,1135,Current,Short,Unknown,Animation,Family,Unknown
tt3922350,Headless,2015,85,Horror,5.1,1238,Current,Short,Unknown,Horror,Unknown,Unknown
tt3922798,The Siege of Jadotville,2016,108,"Action,Drama,History",7.2,35097,Current,Normal,Known,Action,Drama,History
tt3922816,The Daughter,2015,96,Drama,6.6,4985,Current,Normal,Normal,Drama,Unknown,Unknown
tt3922818,The Space Between Us,2017,120,"Drama,Romance,Sci-Fi",6.4,50059,Current,Normal,Known,Drama,Romance,Sci-Fi
tt3923004,Lake Alice,2018,78,Horror,3.7,1931,Current,Short,Unknown,Horror,Unknown,Unknown
tt3923388,The Call Up,2016,90,"Action,Sci-Fi,Thriller",4.9,3731,Current,Short,Normal,Action,Sci-Fi,Thriller
tt3923662,The Rezort,2015,91,"Horror,Sci-Fi,Thriller",5.3,9158,Current,Normal,Normal,Horror,Sci-Fi,Thriller
tt3949586,Plague,2014,89,"Drama,Horror,Sci-Fi",5.1,2559,Current,Short,Normal,Drama,Horror,Sci-Fi
tt3949658,Los Parecidos,2015,89,"Horror,Mystery,Sci-Fi",5.9,3959,Current,Short,Normal,Horror,Mystery,Sci-Fi
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,"Action,Adventure,Comedy",6.0,86916,Current,Normal,Known,Action,Adventure,Comedy
tt3950078,Zhi qu wei hu shan,2014,141,"Action,Adventure,Biography",6.4,2859,Current,Long,Normal,Action,Adventure,Biography
tt3951732,Chalk It Up,2016,90,Comedy,4.6,1197,Current,Short,Unknown,Comedy,Unknown,Unknown
tt3952108,The Dead Room,2015,80,"Horror,Thriller",4.8,3353,Current,Short,Normal,Horror,Thriller,Unknown
tt3952900,Embarazados,2016,100,"Comedy,Romance",5.5,1473,Current,Normal,Unknown,Comedy,Romance,Unknown
tt3953626,A Country Called Home,2015,90,Drama,5.9,1101,Current,Short,Unknown,Drama,Unknown,Unknown
tt3954222,Männerhort,2014,97,"Comedy,Drama",5.0,1784,Current,Normal,Unknown,Comedy,Drama,Unknown
tt3954646,Ánimas,2018,83,"Horror,Thriller",4.8,1205,Current,Short,Unknown,Horror,Thriller,Unknown
tt3954660,Suntan,2016,104,Drama,6.6,6475,Current,Normal,Normal,Drama,Unknown,Unknown
tt3955808,Thirst,2015,87,"Action,Adventure,Horror",4.4,1150,Current,Short,Unknown,Action,Adventure,Horror
tt3955894,Girl Asleep,2015,77,"Comedy,Family,Fantasy",6.2,2602,Current,Short,Normal,Comedy,Family,Fantasy
tt3957098,El Harb El Alameya El Talta,2014,91,"Comedy,Fantasy",6.9,1541,Current,Normal,Unknown,Comedy,Fantasy,Unknown
tt3957956,12 Rounds 3: Lockdown,2015,90,"Action,Crime,Thriller",5.2,4011,Current,Short,Normal,Action,Crime,Thriller
tt3958072,Urok,2014,111,Drama,7.3,2453,Current,Normal,Normal,Drama,Unknown,Unknown
tt3958276,Shinya shokudô,2014,119,"Comedy,Drama",7.5,2004,Current,Normal,Normal,Comedy,Drama,Unknown
tt3958780,Equity,2016,100,Drama,5.5,3503,Current,Normal,Normal,Drama,Unknown,Unknown
tt3960240,The After Party,2018,120,"Comedy,Music",5.8,3979,Current,Normal,Normal,Comedy,Music,Unknown
tt3960412,Popstar: Never Stop Never Stopping,2016,87,"Comedy,Music",6.7,57134,Current,Short,Known,Comedy,Music,Unknown
tt3962184,Hebbuli,2017,141,"Action,Drama,Thriller",7.0,2281,Current,Long,Normal,Action,Drama,Thriller
tt3962210,David and Goliath,2015,92,"Action,Adventure,Drama",4.6,1995,Current,Normal,Unknown,Action,Adventure,Drama
tt3962828,Im Keller,2014,81,Documentary,6.7,2539,Current,Short,Normal,Documentary,Unknown,Unknown
tt3962848,Welcome to Leith,2015,85,Documentary,6.9,4015,Current,Short,Normal,Documentary,Unknown,Unknown
tt3963816,Marauders,2016,107,"Action,Crime,Thriller",5.5,21128,Current,Normal,Known,Action,Crime,Thriller
tt3966404,Mustang,2015,97,Drama,7.6,36923,Current,Normal,Known,Drama,Unknown,Unknown
tt3966544,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014,97,"Adventure,Documentary",7.5,3699,Current,Normal,Normal,Adventure,Documentary,Unknown
tt3966942,The President,2014,119,Drama,7.4,1554,Current,Normal,Unknown,Drama,Unknown,Unknown
tt3967856,Okja,2017,120,"Action,Adventure,Drama",7.3,110823,Current,Normal,Known,Action,Adventure,Drama
tt3967878,Inrang,2018,139,"Action,Sci-Fi",6.0,4555,Current,Long,Normal,Action,Sci-Fi,Unknown
tt3970482,Roger Waters: The Wall,2014,132,"Documentary,Music",8.6,4820,Current,Long,Normal,Documentary,Music,Unknown
tt3970854,La dictadura perfecta,2014,143,"Comedy,Drama",7.2,4893,Current,Long,Normal,Comedy,Drama,Unknown
tt3971732,Karisik Kaset,2014,107,"Comedy,Drama,Music",5.9,1825,Current,Normal,Unknown,Comedy,Drama,Music
tt3973410,Kaakkaa Muttai,2014,91,"Comedy,Drama",8.4,6305,Current,Normal,Normal,Comedy,Drama,Unknown
tt3974790,Deng yi ge ren ka fei,2014,119,"Comedy,Drama,Fantasy",6.5,1332,Current,Normal,Unknown,Comedy,Drama,Fantasy
tt3975510,One and Two,2015,90,"Drama,Fantasy,Thriller",5.2,1830,Current,Short,Unknown,Drama,Fantasy,Thriller
tt3976144,The Monster,2016,91,"Drama,Fantasy,Horror",5.4,16567,Current,Normal,Known,Drama,Fantasy,Horror
tt3977462,Full Out,2015,90,"Biography,Drama,Family",6.4,2528,Current,Short,Normal,Biography,Drama,Family
tt3978720,Fourth Man Out,2015,86,"Comedy,Drama",6.7,9790,Current,Short,Normal,Comedy,Drama,Unknown
tt3979300,Magic Camp,2020,100,"Comedy,Family,Fantasy",6.4,3751,Current,Normal,Normal,Comedy,Family,Fantasy
tt3982254,Mad_e in Bangladesh,2007,106,"Comedy,Drama",8.1,2011,Current,Normal,Normal,Comedy,Drama,Unknown
tt3982468,Sapthamashree Thaskaraha,2014,148,"Comedy,Thriller",6.8,1442,Current,Long,Unknown,Comedy,Thriller,Unknown
tt3982774,Hadi Insallah,2014,96,Comedy,5.4,4027,Current,Normal,Normal,Comedy,Unknown,Unknown
tt3983266,Aanmodderfakker,2014,100,"Comedy,Romance",6.8,2688,Current,Normal,Normal,Comedy,Romance,Unknown
tt3983464,O Pátio das Cantigas,2015,108,Comedy,5.6,1750,Current,Normal,Unknown,Comedy,Unknown,Unknown
tt3983674,The Mask You Live In,2015,97,"Documentary,News",7.6,2556,Current,Normal,Normal,Documentary,News,Unknown
tt3984356,Only,2019,98,"Drama,Romance,Sci-Fi",5.1,3007,Current,Normal,Normal,Drama,Romance,Sci-Fi
tt3986532,Tig,2015,95,Documentary,7.4,2500,Current,Normal,Normal,Documentary,Unknown,Unknown
tt3986820,The Endless,2017,111,"Drama,Fantasy,Horror",6.5,37012,Current,Normal,Known,Drama,Fantasy,Horror
tt3986932,Black Widows,2016,78,Comedy,6.3,1660,Current,Short,Unknown,Comedy,Unknown,Unknown
tt3991066,A Dogwalker's Christmas Tale,2015,86,"Comedy,Drama,Family",5.1,1352,Current,Short,Unknown,Comedy,Drama,Family
tt3991412,The 9th Life of Louis Drax,2016,108,Thriller,6.3,13822,Current,Normal,Known,Thriller,Unknown,Unknown
tt3993732,III,2015,80,"Drama,Horror,Thriller",4.8,1744,Current,Short,Unknown,Drama,Horror,Thriller
tt3993886,All Day and a Night,2020,121,Drama,5.8,3290,Current,Long,Normal,Drama,Unknown,Unknown
tt3993894,Queen of Earth,2015,90,"Drama,Mystery,Thriller",6.3,6122,Current,Short,Normal,Drama,Mystery,Thriller
tt3995006,Banksy Does New York,2014,79,Documentary,7.3,2161,Current,Short,Normal,Documentary,Unknown,Unknown
tt3995348,100 Days of Love,2015,153,"Comedy,Romance",6.6,2069,Current,Long,Normal,Comedy,Romance,Unknown
tt3995416,Toz Bezi,2015,99,Drama,6.7,1026,Current,Normal,Unknown,Drama,Unknown,Unknown
tt3996396,Yatra,2018,127,"Biography,Drama,History",8.2,3432,Current,Long,Normal,Biography,Drama,History
tt3997238,Do I Sound Gay?,2014,77,Documentary,5.7,1869,Current,Short,Unknown,Documentary,Unknown,Unknown
tt4000670,Mifune: The Last Samurai,2015,80,"Biography,Documentary",7.2,1045,Current,Short,Unknown,Biography,Documentary,Unknown
tt4000870,Addicted to Fresno,2015,85,"Comedy,Crime,Drama",5.5,2546,Current,Short,Normal,Comedy,Crime,Drama
tt4000956,Brother Nature,2016,97,Comedy,4.8,1341,Current,Normal,Unknown,Comedy,Unknown,Unknown
tt4002772,Once I Was a Beehive,2015,119,"Comedy,Drama,Family",6.3,1180,Current,Normal,Unknown,Comedy,Drama,Family
tt4003046,Incir Reçeli 2,2014,103,"Drama,Romance",6.0,4055,Current,Normal,Normal,Drama,Romance,Unknown
tt4003066,Deliha,2014,107,"Comedy,Family,Romance",4.5,4122,Current,Normal,Normal,Comedy,Family,Romance
tt4003070,Diamond Dust,2018,162,"Crime,Drama,Mystery",7.9,4294,Current,Long,Normal,Crime,Drama,Mystery
tt4003440,The House That Jack Built,2018,152,"Crime,Drama,Horror",6.8,64202,Current,Long,Known,Crime,Drama,Horror
tt4003774,Meet the Mormons,2014,78,Documentary,6.8,1971,Current,Short,Unknown,Documentary,Unknown,Unknown
tt4005402,Colonia,2015,110,"Biography,Drama,History",7.1,49532,Current,Normal,Known,Biography,Drama,History
tt4006302,Level 16,2018,102,"Drama,Sci-Fi,Thriller",6.0,7145,Current,Normal,Normal,Drama,Sci-Fi,Thriller
tt4007248,Hurricane Bianca,2016,84,"Comedy,Drama",5.9,6212,Current,Short,Normal,Comedy,Drama,Unknown
tt4007558,Shaandaar,2015,144,"Comedy,Drama,Romance",3.6,5306,Current,Long,Normal,Comedy,Drama,Romance
tt4008566,La influencia,2019,99,Horror,4.5,3325,Current,Normal,Normal,Horror,Unknown,Unknown
tt4008652,I Am Ali,2014,111,"Biography,Documentary,Sport",7.2,3773,Current,Normal,Normal,Biography,Documentary,Sport
tt4008758,Black,2015,95,"Action,Crime,Drama",7.1,4060,Current,Normal,Normal,Action,Crime,Drama
tt4009278,Shut In,2015,90,"Drama,Horror,Thriller",5.7,12202,Current,Short,Known,Drama,Horror,Thriller
tt4009460,Saving Christmas,2014,79,"Comedy,Family",1.4,15287,Current,Short,Known,Comedy,Family,Unknown
tt4010862,Massacre on Aisle 12,2016,83,"Comedy,Horror",4.9,1530,Current,Short,Unknown,Comedy,Horror,Unknown
tt4010918,Sado,2015,125,"Drama,History",7.1,2233,Current,Long,Normal,Drama,History,Unknown
tt4012424,O Filme da Minha Vida,2017,113,Drama,7.2,1823,Current,Normal,Unknown,Drama,Unknown,Unknown
tt4015500,The Tale,2018,114,"Biography,Drama,Mystery",7.3,16401,Current,Normal,Known,Biography,Drama,Mystery
tt4016226,The Resurrection of Jake the Snake,2015,93,"Biography,Documentary,Sport",7.8,2990,Current,Normal,Normal,Biography,Documentary,Sport
tt4016934,Ah-ga-ssi,2016,145,"Drama,Romance,Thriller",8.1,124273,Current,Long,Known,Drama,Romance,Thriller
tt4016942,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,2014,59,"Action,Animation,Sci-Fi",7.2,1999,Current,Short,Unknown,Action,Animation,Sci-Fi
tt4016994,De ce eu?,2015,125,"Drama,Thriller",7.5,2335,Current,Long,Normal,Drama,Thriller,Unknown
tt4019426,Xiu chun dao,2014,111,Action,6.6,2978,Current,Normal,Normal,Action,Unknown,Unknown
tt4019560,Exposed,2016,102,"Crime,Drama,Mystery",4.3,14413,Current,Normal,Known,Crime,Drama,Mystery
tt4020624,Lingaa,2014,174,"Action,Comedy,Drama",5.6,5209,Current,Long,Normal,Action,Comedy,Drama
tt4023852,Welcome to Karachi,2015,131,"Action,Comedy,War",4.3,1136,Current,Long,Unknown,Action,Comedy,War
tt4024546,Bis,2015,98,"Comedy,Fantasy",5.5,1443,Current,Normal,Unknown,Comedy,Fantasy,Unknown
tt4024814,Fucking Berlin,2016,94,"Drama,Romance",5.3,1969,Current,Normal,Unknown,Drama,Romance,Unknown
tt4024944,Main Aur Charles,2015,119,"Action,Biography,Crime",6.2,1601,Current,Normal,Unknown,Action,Biography,Crime
tt4025514,Suburra,2015,130,"Crime,Drama,Thriller",7.4,19149,Current,Long,Known,Crime,Drama,Thriller
tt4026034,Hired Gun,2016,98,"Documentary,Music",7.2,1868,Current,Normal,Unknown,Documentary,Music,Unknown
tt4026562,Hollows Grove,2014,81,Horror,4.9,1223,Current,Short,Unknown,Horror,Unknown,Unknown
tt4027270,The Crossing 2,2015,131,"Drama,History,Romance",6.3,1116,Current,Long,Unknown,Drama,History,Romance
tt4027504,Lazy Eye,2016,87,"Comedy,Drama,Romance",6.3,1572,Current,Short,Unknown,Comedy,Drama,Romance
tt4028134,Cypress Creek,2014,89,"Comedy,Horror",4.2,1900,Current,Short,Unknown,Comedy,Horror,Unknown
tt4029998,My Life Directed by Nicolas Winding Refn,2014,58,Documentary,6.5,1430,Current,Short,Unknown,Documentary,Unknown,Unknown
tt4030442,From the Dark,2014,90,"Horror,Thriller",4.9,3100,Current,Short,Normal,Horror,Thriller,Unknown
tt4030600,The Bye Bye Man,2017,96,"Drama,Fantasy,Horror",4.2,22645,Current,Normal,Known,Drama,Fantasy,Horror
tt4031126,Lycan,2017,87,"Horror,Thriller",4.4,1474,Current,Short,Unknown,Horror,Thriller,Unknown
tt4033926,Rats,2016,84,"Documentary,Horror",6.5,1456,Current,Short,Unknown,Documentary,Horror,Unknown
tt4034208,La propera pell,2016,103,"Drama,Mystery,Thriller",6.2,1726,Current,Normal,Unknown,Drama,Mystery,Thriller
tt4034228,Manchester by the Sea,2016,137,Drama,7.8,257674,Current,Long,Known,Drama,Unknown,Unknown
tt4034354,Swiss Army Man,2016,97,"Comedy,Drama,Fantasy",7.0,109501,Current,Normal,Known,Comedy,Drama,Fantasy
tt4034452,Hyena Road,2015,120,"Action,Drama,War",6.5,7362,Current,Normal,Normal,Action,Drama,War
tt4035268,Cosmos,2015,103,"Comedy,Crime,Drama",5.9,1820,Current,Normal,Unknown,Comedy,Crime,Drama
tt4035898,The Evil in Us,2016,90,Horror,4.9,2942,Current,Short,Normal,Horror,Unknown,Unknown
tt4036488,Saving Banksy,2017,80,Documentary,6.8,1045,Current,Short,Unknown,Documentary,Unknown,Unknown
tt4040072,Cold Deck,2015,80,"Crime,Drama",5.5,1234,Current,Short,Unknown,Crime,Drama,Unknown
tt4042818,The Death & Life of John F. Donovan,2018,123,Drama,6.2,5959,Current,Long,Normal,Drama,Unknown,Unknown
tt4042994,Sekai kara neko ga kietanara,2016,103,"Drama,Fantasy",6.9,2296,Current,Normal,Normal,Drama,Fantasy,Unknown
tt4044364,Citizenfour,2014,114,"Biography,Documentary,History",8.0,53642,Current,Normal,Known,Biography,Documentary,History
tt4044464,Avouterie,2015,91,"Crime,Drama,Thriller",5.2,1569,Current,Normal,Unknown,Crime,Drama,Thriller
tt4045894,Get the Girl,2017,87,"Action,Comedy,Crime",5.0,1166,Current,Short,Unknown,Action,Comedy,Crime
tt4046784,Maze Runner: The Scorch Trials,2015,131,"Action,Adventure,Sci-Fi",6.3,230768,Current,Long,Known,Action,Adventure,Sci-Fi
tt4047104,Enakkul Oruvan,2015,136,Thriller,7.7,1574,Current,Long,Unknown,Thriller,Unknown,Unknown
tt4047112,Jeeva,2014,127,"Drama,Sport",7.5,1084,Current,Long,Unknown,Drama,Sport,Unknown
tt4047140,Pooja,2014,154,"Action,Drama",5.2,1048,Current,Long,Unknown,Action,Drama,Unknown
tt4047846,Home,2016,103,Drama,7.2,1047,Current,Normal,Unknown,Drama,Unknown,Unknown
tt4048050,Trois souvenirs de ma jeunesse,2015,123,"Drama,Romance",6.8,3359,Current,Long,Normal,Drama,Romance,Unknown
tt4048272,Toni Erdmann,2016,162,"Comedy,Drama",7.4,45857,Current,Long,Known,Comedy,Drama,Unknown
tt4048668,Band of Robbers,2015,95,"Adventure,Comedy,Crime",6.0,4105,Current,Normal,Normal,Adventure,Comedy,Crime
tt4052050,He's Out There,2018,89,"Horror,Thriller",5.3,7833,Current,Short,Normal,Horror,Thriller,Unknown
tt4052882,The Shallows,2016,86,"Action,Drama,Horror",6.3,124513,Current,Short,Known,Action,Drama,Horror
tt4054004,Virtual Revolution,2016,92,"Action,Crime,Sci-Fi",5.1,1569,Current,Normal,Unknown,Action,Crime,Sci-Fi
tt4054654,Dog Eat Dog,2016,93,"Action,Thriller",4.7,8238,Current,Normal,Normal,Action,Thriller,Unknown
tt4054952,Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower,2017,120,"Action,Animation,Drama",7.5,2132,Current,Normal,Normal,Action,Animation,Drama
tt4056738,Do You Believe?,2015,120,Drama,6.1,7392,Current,Normal,Normal,Drama,Unknown,Unknown
tt4057376,On - drakon,2015,110,"Adventure,Fantasy,Romance",6.9,4612,Current,Normal,Normal,Adventure,Fantasy,Romance
tt4057632,Nous trois ou rien,2015,102,"Comedy,Drama",7.3,2258,Current,Normal,Normal,Comedy,Drama,Unknown
tt4058012,96 Souls,2016,112,"Drama,Mystery,Sci-Fi",6.6,1417,Current,Normal,Unknown,Drama,Mystery,Sci-Fi
tt4058210,Operações Especiais,2015,99,"Action,Crime",6.4,1567,Current,Normal,Unknown,Action,Crime,Unknown
tt4058426,India's Daughter,2015,63,"Biography,Crime,Documentary",8.2,2030,Current,Short,Normal,Biography,Crime,Documentary
tt4058500,Un homme idéal,2015,104,"Drama,Thriller",6.8,3463,Current,Normal,Normal,Drama,Thriller,Unknown
tt4058836,I Spit on Your Grave: Deja Vu,2019,148,"Horror,Thriller",2.3,2223,Current,Long,Normal,Horror,Thriller,Unknown
tt4059702,AmeriGeddon,2016,90,"Action,Adventure,Drama",3.3,1587,Current,Short,Unknown,Action,Adventure,Drama
tt4060544,Step Up China,2019,100,Music,3.7,1301,Current,Normal,Unknown,Music,Unknown,Unknown
tt4060866,Code of Honor,2016,106,"Action,Crime,Thriller",4.1,2379,Current,Normal,Normal,Action,Crime,Thriller
tt4061010,Go with Me,2015,90,Thriller,5.3,9404,Current,Short,Normal,Thriller,Unknown,Unknown
tt4061620,Firebird,2021,107,"Drama,Romance",8.1,1181,Current,Normal,Unknown,Drama,Romance,Unknown
tt4062524,Sabit Kanca 2,2014,94,Comedy,3.6,1149,Current,Normal,Unknown,Comedy,Unknown,Unknown
tt4062536,Green Room,2015,95,"Horror,Thriller",7.0,112349,Current,Normal,Known,Horror,Thriller,Unknown
tt4065212,My Bakery in Brooklyn,2016,100,"Comedy,Romance",4.6,1575,Current,Normal,Unknown,Comedy,Romance,Unknown
tt4065308,Andiamo a quel paese,2014,90,Comedy,6.0,1036,Current,Short,Unknown,Comedy,Unknown,Unknown
tt4065340,Arthur & Merlin,2015,100,"Adventure,Family,Fantasy",4.4,1333,Current,Normal,Unknown,Adventure,Family,Fantasy
tt4065414,A Good American,2015,100,"Biography,Documentary,History",7.4,1030,Current,Normal,Unknown,Biography,Documentary,History
tt4065552,Tuntematon sotilas,2017,180,"Drama,War",7.8,10119,Current,Long,Known,Drama,War,Unknown
tt4065842,Kazoku wa tsuraiyo,2016,108,Comedy,6.8,1098,Current,Normal,Unknown,Comedy,Unknown,Unknown
tt4067084,El Gezira 2,2014,100,"Action,Drama,Thriller",7.1,2212,Current,Normal,Normal,Action,Drama,Thriller
tt4068576,The Nightingale,2018,136,"Adventure,Drama,Horror",7.3,24216,Current,Long,Known,Adventure,Drama,Horror
tt4071086,Wild,2016,97,Drama,6.5,1423,Current,Normal,Unknown,Drama,Unknown,Unknown
tt4071498,Life in Color,2015,86,"Comedy,Drama,Romance",6.5,1125,Current,Short,Unknown,Comedy,Drama,Romance
tt4072326,Ali and Nino,2016,100,"Drama,Romance,War",7.0,4970,Current,Normal,Normal,Drama,Romance,War
tt4073682,Bugday,2017,123,"Drama,Sci-Fi",6.1,1430,Current,Long,Unknown,Drama,Sci-Fi,Unknown
tt4073790,The Darkest Minds,2018,104,"Action,Adventure,Drama",5.7,29930,Current,Normal,Known,Action,Adventure,Drama
tt4073890,Andròn: The Black Labyrinth,2015,100,"Action,Sci-Fi",2.7,2912,Current,Normal,Normal,Action,Sci-Fi,Unknown
tt4074304,Pervert Park,2014,77,"Crime,Documentary",7.0,1257,Current,Short,Unknown,Crime,Documentary,Unknown
tt4074364,The Model,2016,105,Drama,5.8,3695,Current,Normal,Normal,Drama,Unknown,Unknown
tt4074502,Dark Star: HR Gigers Welt,2014,95,"Biography,Documentary",7.0,1134,Current,Normal,Unknown,Biography,Documentary,Unknown
tt4074928,Realive,2016,112,"Drama,Sci-Fi",5.9,5054,Current,Normal,Normal,Drama,Sci-Fi,Unknown
tt4075520,Ventoux,2015,108,"Comedy,Drama",6.4,1205,Current,Normal,Unknown,Comedy,Drama,Unknown
tt4076058,Wir sind jung. Wir sind stark.,2014,123,"Crime,Drama,History",7.1,2095,Current,Long,Normal,Crime,Drama,History
tt4076756,Being Evel,2015,99,"Action,Biography,Documentary",7.2,1001,Current,Normal,Unknown,Action,Biography,Documentary
tt4076760,Diablo,2015,90,"Action,Adventure,Thriller",4.5,4754,Current,Short,Normal,Action,Adventure,Thriller
tt4076926,The Heyday of the Insensitive Bastards,2015,97,"Comedy,Drama",4.4,1701,Current,Normal,Unknown,Comedy,Drama,Unknown
tt4076934,Wo de te gong ye ye,2016,99,"Action,Crime,Drama",5.9,2013,Current,Normal,Normal,Action,Crime,Drama
tt4076980,The Throwaways,2015,90,"Action,Comedy,Thriller",4.6,1431,Current,Short,Unknown,Action,Comedy,Thriller
tt4078160,The Lesson,2015,97,"Drama,Horror,Thriller",4.3,1330,Current,Normal,Unknown,Drama,Horror,Thriller
tt4078856,Xin mi gong,2014,119,"Drama,Mystery",7.7,1522,Current,Normal,Unknown,Drama,Mystery,Unknown
tt4079152,Lie ri zhuo xin,2015,139,"Crime,Drama",7.1,1383,Current,Long,Unknown,Crime,Drama,Unknown
tt4079782,Estérahaté Motlagh,2015,75,Drama,5.8,1003,Current,Short,Unknown,Drama,Unknown,Unknown
tt4080386,Sardaar Ji,2015,141,"Comedy,Fantasy,Horror",6.4,1430,Current,Long,Unknown,Comedy,Fantasy,Horror
tt4080598,Hyakuen no koi,2014,113,"Comedy,Drama",7.1,1932,Current,Normal,Unknown,Comedy,Drama,Unknown
tt4080672,Papa ou maman,2015,85,"Comedy,Drama,Romance",6.0,4076,Current,Short,Normal,Comedy,Drama,Romance
tt4080728,En man som heter Ove,2015,116,"Comedy,Drama,Romance",7.7,50073,Current,Normal,Known,Comedy,Drama,Romance
tt4080768,La belle saison,2015,105,"Drama,Romance",6.7,4527,Current,Normal,Normal,Drama,Romance,Unknown
tt4080956,A Prayer Before Dawn,2017,116,"Action,Biography,Crime",6.9,21775,Current,Normal,Known,Action,Biography,Crime
tt4081260,Sluzby specjalne,2014,115,"Action,Crime,Drama",6.5,1740,Current,Normal,Unknown,Action,Crime,Drama
tt4082068,Dheepan,2015,115,"Crime,Drama",7.2,14996,Current,Normal,Known,Crime,Drama,Unknown
tt4082596,The Russian Woodpecker,2015,80,"Documentary,War",6.8,1368,Current,Short,Unknown,Documentary,War,Unknown
tt4083052,The Vessel,2016,86,Drama,5.4,1081,Current,Short,Unknown,Drama,Unknown,Unknown
